5.000000000000000278e-02 1.499999999999999944e-01 2.500000000000000000e-01 3.499999999999999778e-01 4.499999999999999556e-01 5.499999999999999334e-01 6.500000000000000222e-01 7.500000000000000000e-01 8.499999999999999778e-01 9.499999999999999556e-01 0.000000000000000000e+00 1.000000000000000056e-01 2.000000000000000111e-01 3.000000000000000444e-01 4.000000000000000222e-01 5.000000000000000000e-01 6.000000000000000888e-01 7.000000000000000666e-01 8.000000000000000444e-01 9.000000000000000222e-01
5.100000000000000366e-02 1.509999999999999953e-01 2.510000000000000009e-01 3.509999999999999787e-01 4.509999999999999565e-01 5.509999999999999343e-01 6.510000000000000231e-01 7.510000000000000009e-01 8.509999999999999787e-01 9.509999999999999565e-01 9.989999999999999991e-01 9.900000000000000466e-02 1.990000000000000102e-01 2.990000000000000435e-01 3.990000000000000213e-01 4.989999999999999991e-01 5.990000000000000879e-01 6.990000000000000657e-01 7.990000000000000435e-01 8.990000000000000213e-01
5.199900000012941392e-02 1.519990000001294195e-01 2.519990000001294250e-01 3.519990000001294028e-01 4.519990000001293806e-01 5.519990000001293584e-01 6.519990000001294472e-01 7.519990000001294250e-01 8.519990000001294028e-01 9.519990000001293806e-01 9.980009999998705750e-01 9.800099999987059440e-02 1.980009999998705861e-01 2.980009999998706194e-01 3.980009999998705972e-01 4.980009999998705750e-01 5.980009999998706638e-01 6.980009999998706416e-01 7.980009999998706194e-01 8.980009999998705972e-01
5.299500100033135985e-02 1.529950010003313654e-01 2.529950010003313987e-01 3.529950010003313210e-01 4.529950010003313543e-01 5.529950010003312766e-01 6.529950010003313654e-01 7.529950010003313432e-01 8.529950010003313210e-01 9.529950010003312988e-01 9.970049989996686568e-01 9.700499899966864847e-02 1.970049989996686401e-01 2.970049989996687012e-01 3.970049989996686790e-01 4.970049989996686568e-01 5.970049989996687456e-01 6.970049989996687234e-01 7.970049989996687012e-01 8.970049989996686790e-01
5.398600799965532632e-02 1.539860079996553388e-01 2.539860079996553721e-01 3.539860079996552389e-01 4.539860079996553277e-01 5.539860079996552500e-01 6.539860079996553388e-01 7.539860079996553166e-01 8.539860079996551834e-01 9.539860079996552722e-01 9.960139920003446834e-01 9.601399200034467507e-02 1.960139920003446667e-01 2.960139920003447278e-01 3.960139920003447056e-01 4.960139920003446834e-01 5.960139920003447722e-01 6.960139920003447500e-01 7.960139920003447278e-01 8.960139920003447056e-01
5.497003399050886391e-02 1.549700339905089042e-01 2.549700339905089375e-01 3.549700339905086932e-01 4.549700339905088931e-01 5.549700339905088153e-01 6.549700339905089042e-01 7.549700339905088819e-01 8.549700339905086377e-01 9.549700339905088375e-01 9.950299660094911181e-01 9.502996600949113748e-02 1.950299660094911292e-01 2.950299660094911625e-01 3.950299660094911403e-01 4.950299660094911736e-01 5.950299660094912069e-01 6.950299660094911847e-01 7.950299660094911625e-01 8.950299660094911403e-01
5.594510393983678082e-02 1.559451039398368488e-01 2.559451039398368821e-01 3.559451039398365269e-01 4.559451039398368377e-01 5.559451039398367600e-01 6.559451039398368488e-01 7.559451039398368266e-01 8.559451039398363603e-01 9.559451039398367822e-01 9.940548960601631734e-01 9.405489606016322057e-02 1.940548960601632122e-01 2.940548960601632733e-01 3.940548960601631956e-01 4.940548960601632844e-01 5.940548960601632622e-01 6.940548960601632400e-01 7.940548960601632178e-01 8.940548960601631956e-01
5.690925875111938620e-02 1.569092587511194958e-01 2.569092587511195291e-01 3.569092587511190073e-01 4.569092587511194847e-01 5.569092587511194070e-01 6.569092587511194958e-01 7.569092587511194736e-01 8.569092587511187853e-01 9.569092587511194292e-01 9.930907412488805264e-01 9.309074124888061519e-02 1.930907412488805930e-01 2.930907412488806818e-01 3.930907412488806041e-01 4.930907412488806929e-01 5.930907412488806152e-01 6.930907412488805930e-01 7.930907412488805708e-01 8.930907412488805486e-01
5.786055919864271924e-02 1.578605591986428636e-01 2.578605591986428691e-01 3.578605591986422363e-01 4.578605591986428802e-01 5.578605591986427470e-01 6.578605591986428358e-01 7.578605591986428136e-01 8.578605591986419032e-01 9.578605591986427692e-01 9.921394408013571864e-01 9.213944080135727521e-02 1.921394408013572530e-01 2.921394408013573418e-01 3.921394408013572641e-01 4.921394408013573529e-01 5.921394408013572752e-01 6.921394408013572530e-01 7.921394408013572308e-01 8.921394408013572086e-01
5.879708982662819328e-02 1.587970898266283515e-01 2.587970898266283570e-01 3.587970898266276132e-01 4.587970898266283681e-01 5.587970898266282349e-01 6.587970898266283237e-01 7.587970898266283015e-01 8.587970898266271691e-01 9.587970898266282571e-01 9.912029101733716985e-01 9.120291017337180117e-02 1.912029101733717651e-01 2.912029101733718539e-01 3.912029101733717762e-01 4.912029101733718650e-01 5.912029101733717873e-01 6.912029101733717651e-01 7.912029101733717429e-01 8.912029101733717207e-01
